sehir,isim,ilce,tel,adres
Antalya İli,Beckhams Bar and Restaurant,Antalya,+90 242 753 5612,Inönü Bulvarı no 29
Antalya İli,Mambo lounge,Belek,02427152694,Belek
Mersin (İçel),Gattini Bistro Espresso,Mersin,326 9695,Adnan Menderes Bulvari No.160
Antalya İli,The Old Trading House Restaurant,Kalkan,242 844 1263,Yaliboyu Mahallesi 3 Sok 5
Antalya İli,Orange,Alanya,02425143453,Alanya Iskele
Antalya İli,"Big Horn Steak House, Alanya",Alanya,+90 242 513 5909,Saray Mah. Atatürk Cad. No:131/C.
Antalya İli,Oscars Restaurant,Alanya,(00 90) 242 511 24 68,Saray Mah. Sirinevler Sok. No:6
Antalya İli,Ekol Gurme,Antalya,242 32360 93,Fener Mah. Fener Cad. Fener Is Merkezi B Blok no:11
Antalya İli,Panorama Restaurant,Kemer,0242 816 12 20,"Panorama Restaurant, Beycik,"
Antalya İli,Pizza Porto,Kaş,+(90)2428363335,Andifli mah. Atatürk Bulvarı no:3/B
Antalya İli,Ocean's Fish Greek,Belek,0242 715 38 01,İskele Mevki Turizm Cad.
Antalya İli,Ehl-i Keyf,Kaş,00902428363875,Hukumet Caddesi No:13
Antalya İli,Pepper Lounge,Manavgat,+90 242 742 8333,Gulluk Caddesi
Antalya İli,La Pizza,Manavgat,7430770,Lise Caddesi No: 31/A
Antalya İli,St. Nicholas Restaurant,Patara,00902428435154 ,St. Nicholas Pension No:100
Antalya İli,Buzyy Restaurant,Mahmutlar,+90 242 528 5465,Barbaros Cad.
Antalya İli,Bindallı Cafe & Restaurant,Antalya,2280963,Altınkum Atatürk Bulv. Çalışır Apt. No:199
Antalya İli,Calista Beach Cafe Bar,Antalya,0090 533 689 58 89,"Moonlight Bay, Merkez Mh."
Antalya İli,zakkum,Çıralı,+90 242 825 7213,Ulupınar Köyü
Antalya İli,M'ocean Restaurant,Alanya,+902425122270,"Saray Mah., Ataturk Cad. No 160, 07400"
Antalya İli,Bob Restaurant Cafe & Bar,Kalkan,+90 242 844 2988,"Kışla Mevkii, Zeytinlik Cad. 66 Kalkan-ANTALYA"
Antalya İli,Meydan Restaurant,Kaş,633 1793 ,Istiklal MeydanI 4
Antalya İli,Pescado A la Carte Restaurant,Belek,7100600,Acisu Mevki Gloria Golf Resort
Antalya İli,Ristorante Kayalar,Ulupınar,02428250010 ,"Ulupınar Köyü Merkez Mah. Kemer Merkez, Kemer"
Antalya İli,Sirena restaurant Kemer Turkey,Kemer,02428145472,Meeker.hastane cad
Antalya İli,La Casa Alanya,Alanya,905468482641,15 Sokak
Antalya İli,Club House Restaurant & Bar,Belek,7100600,Acisu Mevki Gloria Golf Resort
Antalya İli,sultan garden restorant,Kaş,+90 242 836 3762,eski liman içi
Antalya İli,Konak Restaurant,Alanya,5126372,Sekerhane Mah. Kural Sok. No:5
Antalya İli,Kofteci Ramiz,Antalya,3247494,Fener Mah. Tekelioglu Cad. S'hemall Alisveris Merkezi No:3 K:2 D:82-83
Adana İli,Eyvan Kebap,Adana,+90 (0) 322 232 56 86,Turgut Ozal Bulv. Polisevi Kavsagi
Antalya İli,Nema Restaurant,Alanya,+(90)5448689755,"Fatih Caddesi en Oz Sitesi 7b, Oba"
Antalya İli,Dem-lik Cafe Bar,Antalya,90 242 247 1930,KIlIncaslan Mah. Zafer Sok. 16
Antalya İli,Le Jardin,Belek,7102300,Acisu Mevki Gloria Serenity Resort
Antalya İli,Friends Restaurant,Mahmutlar,05373412787,Yeni Mahlle Barbaros Cadsi Altinorfoz Sitesi Alti 35/B Mahmutlar Alanya
Antalya İli,GAZELLE PUB &RESTAURANT,Alanya,+(90)5493543207,Oba Gol Mevkii Dadaslar Cad. Alkom Sitesi No 23
Antalya İli,Leman Kültür,Antalya,2437474,"Barbaros Mah. Atatürk Cad. No:44 Gençlik, Muratpaşa"
Antalya İli,Büklü Piknik,Alanya,5258038,Mahmuseydi Köyü
Antalya İli,Rixos Lounge,Antalya,+90 2494949,Falez Mevki Sakıp Sabancı Bulv. Rixos
Mersin (İçel),Göksu Yaprak Lahmacun,Silifke,7121058,Atatürk Cad. No:102/B
Antalya İli,01 Asma Alti Adana Kebap,Antalya,3246343,Fener Mah. Ozgurluk Bulv. No:226 D:1
Antalya İli,Harman Mantı,Manavgat,7424385,Aşağı Hisar Mah. Orhangazi Cad. No:8 Manavgat Merkez
Antalya İli,Rasmus Place Alanya,Alanya,00905340340889,Spor cad n 14 saray mah
Antalya İli,Pidem,Antalya,3231449,Fener Mah. Tekelioğlu Cad. No:55 K:2 D:019/A
Mersin (İçel),Fasıl Restaurant,Mersin,3260019,İnönü Mah. Adnan Menderes Bulv. Utku Apt. No:58 D:2A
Antalya İli,KAS GÜLŞEN CAFE,Kaş,+90 532 505 6989,Ataturk Bulvari NO:30 Kas
Antalya İli,Şişçi Mehmet Ustanın Yeri,Kumluca,8876565,Meydan Mah. Bosna Sok. Öner Apt. No:31
Adana İli,Tatlıcı Gönül Kardeşler ,Adana,0322 363 0135,Çakmak Cad. Halil Nalbant Sok. No:50
Hatay İli,Napcaz Döner,Antakya,2123933,Kanatlı Mah. Atatürk Cad. Kale Apt. No:54
Antalya İli,Olive restaurant bar,Manavgat,+(90)5078319144,Side Mah Cennetler Mevkii 509 Sk No 35
Antalya İli,Alanya balikevi,Alanya,902425220433,su gozu mah sdat can ANADOLU HASTANESI YANI no24
Antalya İli,Kuru'nun Yeri,Kalkan,8443848,Kalkan Kuputaş Yolu Cad. No:15
Antalya İli,Yöremiz Ev Yemekleri,Antalya,3244529,"Fener Mah. Özgürlük Bulv. Rüyamkent Sitesi B Blok Fener, Muratpaşa"
Antalya İli,Turkuaz cafe ev yemekleri,Antalya,902423244529,Fener mah. Bülent Ecevit Bulvarı Rüyam Kent 1 Sitesi B-Blok 5/D
Antalya İli,Tastea Bubble Tea & More,Antalya,+90 242 311 5666,Sirinyali Mah. Ismet Goksen Cad
Antalya İli,Biber Pide Lahmacun,Antalya,02422301263,Meltem Mah. 100. Yıl Bulv. Migros Alışveriş Merkezi
Antalya İli,Napoleon Pour Vous,Antalya,+(90)5055816092,Çağlayan Mah.Barınaklar Bulvarı No:8
Antalya İli,CAFE EKİN,Antalya,902423240543,fener mah ahmet nuri cimen sit
Antalya İli,MirBey Kebapcisi,Antalya, 242 259 4422,Liman 20. Sk. No:7 07130 Konyaalti/Antalya
Antalya İli,Pizza Pizza,Antalya,2375757,Meltem Mah. 8. Cad. Takat Sitesi No:11
Antalya İli,Ev Temekleri,Antalya,2386048,100. Yil Bulvari 119C
Antalya İli,Piccobello Restaurant Cafe&Bar,Alanya,+(90)2425122729,"Saray Mahallesi, Damlatas Caddesi NO:52 Alanya/Antalya"
Antalya İli,Sıla restaurant,Alanya,+(90)242 511 88 80,Saray Mahallesi Damlatas Caddesi No:58/C
Antalya İli,DOY DOY Alanya Restaurant,Alanya,+90 242 512 2101,Guller Pinari Mah. Hacet Caddesi. No: 28/A
Adana İli,Mercan Ciger Kebap,Adana,9003222348218,Toros Mah.781195 Sk. Ozkan Apt. No:8
Antalya İli,Cinaralti Hotel Restaurant,Kemer,+90 (242) 883 12 92 ,SarIkavak Cd. Deniz mah. No:140
Mersin (İçel),Merkez Tantuni,Mersin,2389533,Çankaya Mah. Kuvaiye Milliye Cad. No:15
Mersin (İçel),Pizza House,Mersin,3315656,Güvenevler Mah. 20. Cad. Forum Mersin S Blok No:120-133 K:2 D:2
Hatay İli,Tatlıcı Köse,Antakya,7131310,"Çaylı Cad. No:37 Altınçağ, Dörtyol"
Hatay İli,Yoğurtçu Bakla Humus,Antakya,2153511,"Kışla Saray Mah., Gazi Paşa Cd No:6"
Mersin (İçel),Müslüm Usta,Mersin,3410025,Eğriçam Mah. Adnan Menderes Bulv.
Antalya İli,Nur Pastanesi,Kalkan,+90 242 844 3400 ,Menteşe Mah. Şehitler Cad. Kalkan Beldesi
Antalya İli,Kleopatra Life Hotel,Alanya,5133548,Kizlarpinari Mah. Ataturk Cad. No:224
Antalya İli,Kung Fu Chinese Restaurant,Antalya,(0242) 316 9699,"Sushi, Japanese, Imperial Chinese"
Antalya İli,Dilek Köfte Salonu,Manavgat,7429052,Aşağı Pazarcı Mah. 1012 Sok. No:5 Manavgat Merkez
Antalya İli,Yarenler Restaurant,Antalya,3350068,Mehmet Akif Ersoy Cad. Cahit Babul Apt. No:30
Antalya İli,Pidex Restaurant,Antalya,902422280660,konyaalti Sube
Hatay İli,Bahar Kebab Salonu,İskenderun,3266139397 ,Şehit Oğuz Yener Cad. No:2
Antalya İli,Koydegirmeni,Antalya,3125599,Metin Kasapoglu Cad. No:215/A
Antalya İli,Janus Restaurant,Alanya,5132694,Carsi Mah. Rihtim Cad. No:30
Antalya İli,Yeni Koza Öz Adana Ocakbaşı,Antalya,(242) 221 55-14,Akdeniz Sanayi Sitesi 5036 Sokak No: 53 Merkez
Adana İli,İpek Ocakbaşı,Adana,322-453 9119,Mustafa Kemal Paşa Bulv. No:92
Mersin (İçel),Deniz Yıldızı Balık Restaurant,Mersin,2377124,Çankaya Mah. 4071 Sok. No:10
Adana İli,KFC Kentucky Fried Chicken,Yüreğir,"
",Sinan Paşa Mah. Hacı Sabancı Bulv.
Hatay İli,Pizza Pizza,İskenderun,3266146977,Ataturk Bulvari ap 67/b
Mersin (İçel),Mert Tantuni,Mersin,3286670,Gazi Mustafa Kemal Bulv.
Antalya İli,Sampiyon Restaurant,Alanya,464 3124,Hacet Cad. Emin Apt. No. 14/B
Antalya İli,Lazy Frog Restaurant,Patara,02428435160,Patara
Antalya İli,Flipper Pizza,Alanya,5152919,Cumhuriyet Mah. Keykubat Bulv. Alanyum Alışveriş ve Eğlence Merkezi No:219 K:2 D:3 Alanya Merkez
Antalya İli,Kral Künefe,Antalya,3237324,"Fener Mah. Bülent Ecevit Bulv. No:11/A Muratpaşa, Muratpaşa"
Antalya İli,Teras Restaurant,Antalya,2486800,Fevzi Çakmak Cad. Divan Antalya No:30 Antalya Merkez
Antalya İli,La Sera Cafe & Bar,Kalkan,+90 242 844 1237,Kalamar Street No:72
Antalya İli,Durak Fast Food,Antalya,2590143,Liman Mah. 1. Cad. Demirbaglar Apt. No:4 D:2
Antalya İli,Toros Restaurant,Mahmutlar,5285969,"Mahmutlar, Alanya"
Antalya İli,Gizli Bahce Antalya,Antalya,+ 90 242 244 28 28 ,Dizdar Hasan Bey Sokak No1
Antalya İli,McDonald's,Antalya,2301345,Meltem Mah. 100. Yil Bulv. Migros Alisveris Merkezi No:155/C K:2 D:10-11
Antalya İli,Black Stone Creamery,Antalya,"
",Dumlupinar Blv
Antalya İli,Osmanlı Restaurant,Manavgat,7636363,Çolaklı Mevki Olympians Hotels
Mersin (İçel),Ali Baba Balik Restorani,Mersin,0324 723-3184,Mersin-Antalya Yolu
Mersin (İçel),Has Bahce Restaurant,Mersin,03246137323,Kemalpasa Mahallesi Tarsus Selalesi Civari
Antalya İli,Birdal Pide,Serik,7220237,Merkez Mah. Atatürk Cad. No:64
Mersin (İçel),Azim Baba Restaurant,Tarsus,6131201,Tekke Mah. Adana Yolu No:68
Antalya İli,The North Shield Pub Antalya,Antalya,2423248088,Sirinyali Mahallesi. Eski Lara Caddesi No 221
Hatay İli,Özsüt,Antakya,2135000,Cumhuriyet Alanı Meclis Kültür Sanat Merkezi No:2
Antalya İli,Patrica Ayvalık,Kemer,8146035,Merkez Mah. Akdeniz Cad. Bileydi Apt. No:20
Antalya İli,Villa Augusto Restoran,Alanya,+90 242 565 2005,Sancak sokak
Mersin (İçel),Ichellia Restaurant,Mersin,+(90)3242415000,"Mersin HiltonSA, Palmiye Mahallesi 1225 Sok. No: 1"
Adana İli,Spice Market Restaurant,Yüreğir,+90 322 355 50 00,Hacı Sabancı Bulv. Adana Hiltonsa No:1
Mersin (İçel),Ciğerci Bahattin,Mezitli,3581310,Merkez Mah. Fındıkpınar Cad. No:3
Antalya İli,Meyman,Antalya,0242 323 23 07 ,"Meyman, Gaglayan Mah. 2048 Sk. Villa Günes Apt. No: 32"
Mersin (İçel),Deren's Kebap,Mersin,3243413626,"Barbaros Mah. Nevit Kodalli Caddesi, Yenisehir"
Antalya İli,Cemil Restaurant,Kemer,+90 532 522 3814,Ulupinar Koyu
Antalya İli,Kunefeci Sami Usta,Antalya,2438634,Tuzcular Mah. Ataturk Cad. Donerciler Carsisi D:16
Antalya İli,My Balıkçım Balık Lokantası,Antalya,5220873,"Saray Mah. Balık Hali Belediye Ucuz Halk Pazarı D:48-49 Alanya Merkez, Alanya"
Antalya İli,Piyazcı Sami,Antalya,02422449190,Hükümet Konağı Karşısı
Adana İli,Gökhan usta kebap salonu,Adana,322-6812603,Yeni Mh. Atatürk Blv. Pk:01900 Karataş/Adana
Hatay İli,Soner Restaurant,Antakya,2312222,"Çağlayan Mah. Ürgen Cad. No:18 Harbiye, Antakya"
Antalya İli,Komagene,Antalya,2310707,Altınkum Mah. 428 Sok. Kadir Yetişen Apt. No:16 D:1
Hatay İli,Pizzaradi,Antakya,2149984,Atatürk Cad. No:9
Antalya İli,Ozum Bufe,Antalya,2377957,176. Sok. Erenler Apt. No:8 D:1
Antalya İli,Tatlıses Çiğ Köfte,Antalya,2430643,"Gençlik Mah. Işıklar Cad. No:14 Gençlik, Muratpaşa"
Adana İli,Özsüt,Adana,2331717,Guzelyalı Mah. Turgut Özal Bulv. 99. Sok. Yeşilköşe Sitesi No:31
Antalya İli,Antepli Durumcu Cengiz Usta,Antalya,3453380,Ulus Mah. Yahya Kemal Cad. Emin Apt. No:56/A
Antalya İli,Marina Restoran,Alanya,5131034,Liman Liman Cad. No:16 Alanya Merkez
Antalya İli,Şişçi Ramazan,Antalya,(0242) 228 81 00,Uncalı Mah. 23.Cad. Pembe Köşk 24/A
Antalya İli,Papaya restorant and apart hotel,Manavgat,905337788314,Side Cennetler Mevki Selimiye Mahallesi 509 Sok No 12
Antalya İli,Kale Restaurant,Manavgat,"
",Denizbükü Mevkii
Antalya İli,Meat&Hot,Antalya,+90 242 855 4455,Finike
Antalya İli,Ekspres Cafe & Bistro,Antalya,+90 533 570 7537,Sinan Mh. 1254. Sk
Adana İli,Balıkçı Fevzi Rıhtım Restoran,Adana,03326812160,Yeni Mah. Orman Yolu
Mersin (İçel),Sedef Lahmacun Tantuni ve Pide Salonu,Mersin,0324 328 7772 ,Güvenevler Mah. 1. Cad. 1912. Sok. No:22
Antalya İli,Donkişot Börek And Mantı,Antalya,2485345,Balbey Mah. İsmetpaşa Cad. 419 Sok.No: 3/A-B
Antalya İli,Hal Balik Lokantasi,Alanya,5224545,Saray Mah. Ucuz Halk Pazari No:14-15
Antalya İli,Snack,Alanya,5100200,GoldCity
Adana İli,Zeki Usta Kebap Salonu,Adana,2345619,"Mahfesığmaz Mah. Kenan Evren Bulv. Esencan Sitesi No:12 D:4 Mahfesığmaz, Çukurova"
Antalya İli,Serkan Ocakbaşı Dürüm Dünyası,Manavgat,7467636,Bahçelievler Mah. Sorgun Bulv. Manavgat Merkez
Antalya İli,Bacus restaurant cafe&bar,Alanya,+(90)2425112125,"Saray Mahallesi, Sukru Ulusoy Caddesi No 10"
Antalya İli,Alex Egon Restuarant,Alanya,+(90)5385613457,Oba Gol Mah. Fatih Cad. Emir Apt. Alti Oba/Alanya
Antalya İli,Stella's Bella Cafe,Antalya,+90 242 311 2486,Metin Kasapoğlu Caddesi Ayhan Kadam İş Mrkz. no 48
Antalya İli,Bulvar Restaurant,Manavgat,7430195,Aşağı Hisar Mah. Demokrasi Bulv. No:15 Manavgat Merkez
Antalya İli,Kumrucu Sezgin Ustam,Antalya,2302030,Gursu Gazi Mustafa Kemal Bulv. No:55/A
Adana İli,Hasan Kolcuoğlu,Adana,322 232 50 71,Adnan Menderes Bul
Adana İli,Bolulu Hasan Usta Süt Tatlıları,Adana,0322 459 3 555,Gazi Paşa Cd. 1. Sok. Altın Apt. B Blok No: 3/A
Antalya İli,Ozsut,Antalya,3341434,Fabrikalar Mah. Fikri Erten Cad. OzdilekPARK No:2 K:2 D:231
Antalya İli,Bi Sohbet Cafe & Bistro,Antalya,242 326 5655,Gürsu Mh. 304. Sk No:4 01960
Antalya İli,Menekşe Balık,Antalya,+90 242 321 4535,"Meydan Kavağı Mh., 12.Caddesi, Emin Aksu Apartmanı, No.:32/B Muratpaşa"
Antalya İli,"Sunbird Restaurant, Bar & Steak House",Antalya İli Restoranları,+(90)242 753 3293,Yali Mah. 1073 Sk. No. 10
Antalya İli,Kaptan Han,Antalya İli Restoranları,+90 (252) 565 00 22,Kazikli Koyu Iskele Mevkii
Antalya İli,Burger King,Antalya,3247940,Fener Mah. Tekelioglu Cad. S'hemall Alisveris Merkezi No:3 K:2 D:69
Antalya İli,Vitalo Kumpir & Sandwiches,Antalya,3248845,Fener Mah. Tekelioglu Cad. S'hemall Alisveris Merkezi No:3 K:2 D:89
Antalya İli,Sofra Restaurant Patara,Antalya,90543932699,Sofra Restaura Patara/Kas
Antalya İli,Turkiyem Baklava & Dondurma,Alanya,2425110112,Kadipasa Mah. Ali Haydar Sok. 2/A Alanya
Antalya İli,Ha Doner Ha Pizza - Doner Macht Schoner,Manavgat,"
",A. Pazarci Mh
Mersin (İçel),Mehmet Ustanın Yeri,Mersin,2332466,Istiklal Cad. Özel Idare İş Hanı No:67/A
Mersin (İçel),Altinoz Balikcilik,Mersin,5307039751,Cumhuriyet Mah. Ismet Inonu Bulvari Hudamil Apt Alti No:256 / A
Mersin (İçel),Beymen Cafe Restaurant,Mersin,2378184,Atatürk Cad. Mersin Çarşısı No:5 D:6
Hatay İli,sahil sefa restoran,Antakya,03266432838,Sami Oytun Cad No:2
Antalya İli,Taşdibi Mercan Restaurant,Demre (Kale),+(90)5065788325,Komurluk Cad. Tasdibi Mevkii
Antalya İli,Muzo's Restaurant,Olimpos,"
",Inside Olympos ruins
Antalya İli,Köfteci Ali,Kemer,0 242 814 4403 ,Yeni Mah. Dört Yol Cad. Yeni Apasar Apart No:14/B
Antalya İli,Beach Restaurant at Hotel Villa Mahal,Kalkan,90 242 844 3268,Kisla Mevki
Antalya İli,ora kebap,Kaş,+90 242 836 3566,07580
Adana İli,Pizza Uno,Adana,2330999,Turgut Özal Bulv. Gökkuşağı Kavşağı No:68/E
Antalya İli,Omars Kitchen,Kalkan,+902428442720,Kalkan Bus Terminals
Antalya İli,CH Restaurant,Antalya,02422486478,Mermerli Sok 2
Antalya İli,Takatuka,Alanya,"
",26 Sokak
Antalya İli,Burger King,Antalya,"
",Hasim Iscan Mah. Ataturk Cad. No: 41 Muratpasa
Antalya İli,Macaroni & Salad Station,Antalya,0242 313 1615 ,Tınaz Tepe Cad. Binbir Apt. No:10/A
Antalya İli,Sirri,Antalya,"
","Selcuk Mah, Uzun Carsi Sk No 25"
Antalya İli,Nur Pastanesi,Antalya,0 242 228 66 29,Gursu Mah. G.M. Kemal Bulvari no:97
Mersin (İçel),Salih Usta Tantuni & Biftek,Mersin,3288783,"Kushimato Sok. No:18/B Pozcu, Yenişehir"
Hatay İli,Lezzet Künefe,Antakya,2135824,Köprübaşı Ulus Alanı Bedi Çankaya İş Hanı
Mersin (İçel),Yali Restaurant,Mersin,(0)324 359 31 33,Adnan Menderes Bulvari 204/B Sahil Ap. Alti Mezitli
Antalya İli,Mavi Sofra,Finike,8552829,Yeni Mah. Finike Merkez
Antalya İli,Şampiyon Kokoreç,Antalya,2447805,Atatürk Cad. Dönerciler Çarşısı No:8 Antalya Merkez
Antalya İli,Asmaaltı cafe,Alanya,+(90)5424284328,Celal Atik Caddesi No : 20
Adana İli,Kurttepe Piknik,Adana,(0322) 239 13 03,Kurttepe Mah. 83021 Sok. No:1/A
Antalya İli,Osmanli Tulumbacisi,Kemer,02623112111,Namik Kemal Blv
Antalya İli,Canyon Park,Kemer,0242 818 12 73,Kuzdere Mah. Karapinar Sok. No: 86 Kemer / Antalya
Antalya İli,Natural Paradise,Saklıkent,0 252 659 0303,Saklikent
Mersin (İçel),Ciğerci Apo,Tarsus,6133131,Şehit Mustafa Mah. Muvaffak Cad. Elif Apt. K:Zemin
Antalya İli,Donkisot,Antalya,3243646,Fener Mah. Tekelioglu Cad.
Antalya İli,CHİNA ROYAL. Alanya,Alanya,+90 242 512 8118,ATATÜRK CADDESİ 39 /A Alanya city center
Antalya İli,Mekan Belli Ocakbaşı,Antalya,+(90)2423245005,Caglayan Mahallesi 2011 Sokak Deger Apt. 32/A
Adana İli,Buyuk Adana Kebap,Adana,322 459 03 22, 
Adana İli,Cherry Berry,Adana,"
",Kurtuluş Mh.Mithat Saraçoğlu Cd. Lokman Apt.68/1-B
Antalya İli,Star Restaurant,Kemer,8257176,Ulu Pinar Koyu Cirali Mevki
Adana İli,Red Black Plus,Adana,4588878,Cemal Paşa Mah. 63006 Sok. Şanal Apt. K:Zemin D:1
Antalya İli,Etenna,Çıralı,"
",Cirali Beach
Antalya İli,A Taste of Kalkan,Kalkan,00905469354831,Mentese mah
Antalya İli,Ayintap Lahmacun,Antalya,3441545,Yukselis Mah. 2116 Sok. No:48
Antalya İli,TLG Chicken,Antalya, 444 4501 ,Akdeniz Bulv. No. 2
Antalya İli,Kos Ocakbaşı,Antalya,3242414,Çağlayan Mah. 2053 Sok. No:31
Antalya İli,Caffe Barista,Alanya,242 513 1345,Acikalin Sok. 07400
Antalya İli,Kaçkar Hamsi Sarayı,Manavgat,7426670,Bahçelievler Mah. Çetin Emeç Cad. No:1 Manavgat Merkez
Antalya İli,Yeşil Vadi Restaurant,Manavgat,7480307,Bucak Şeyhler Mevki Oyma Pınar Yolu Bucakşeyhler Köyü
Antalya İli,Blu Marlin Fish & Meze,Kalkan,+(90)242 844 1525,Pirat Hotel Shops Marina
Adana İli,İkram Dondurma,Adana,6135138,Mithat Paşa Mah. İnönü Bulv. Çamlıyol Apt. No:108
Mersin (İçel),Balikci Sait,Mersin,5334479182,Atakent-Silifke
Antalya İli,Enistenin Yeri Restaurant,Belek,7255440,Deniz Cad. Demir Apt.
Antalya İli,Murat's Place International Restaurant Bar,Mahmutlar,5284771,Yeni Mah. Menderes Bulv. No:4/D
Antalya İli,Kocabiyik Restaurant,Serik,7255904,Ataturk Cad. No:1
Antalya İli,Medcezir Ev Yemekleri ve Kafeterya,Korkuteli,+(90)242 6433003,Aşağıpazar mah. Hastane cad. No.1
Antalya İli,Merkez Restaurant,Korkuteli,5337360048,Karsiyaka Mh. Elmali Cd. Ibrahim Ulusoy Apt. Alti 32/1
Hatay İli,Erdal Şef,Dörtyol,+90 326 713 4262,"Sokak No:102, Cayli Caddesi"
Antalya İli,Lacivert Restaurant,Antalya,0242 247 1005 ,Deniz Mah. 127 Sok. Güleş Apt. D:2/B
Adana İli,Cengiz Hamburger&G3,Adana,+90 322 453 12 61,Cemalpaşa Mah. Atatürk Cad. Öğretmenler Sitesi A Blok No:58/A
Mersin (İçel),Hayal Kahvesi,Mersin,324 330 01 66,Mersin Marina 33F/15
Antalya İli,Özsüt,Antalya,7420123,"Bahçelievler Mah. 5053 Sok. No:1 Manavgat Merkez, Manavgat"
Antalya İli,McDonald's,Alanya,5129030,Saray Mah. Ataturk Cad. No:71
Mersin (İçel),Gaziantepli Baklavacı Develiler,Mersin,3242393706,Çankaya mahallesi istiklal caddesi no.62/A
Antalya İli,Pegasis Restaurant,Manavgat,02427532678,Side Mahallesi Yasemin Sok No 24
Antalya İli,Manavgat Buyuk Selale Restaurant,Manavgat,0242 746 31 01 ,SarIlar Beldesi Manavgat
Antalya İli,Köfteci İzzet,Kumluca,0242 887 8818 ,Yeni Mah. Ali Ağa Bulv. Kaşlı Mehmet Apt. No:10
Antalya İli,Yukseller Restaurant,Alanya,5138232,Sekerhane Mah.
Mersin (İçel),Özkan Tantuni Salonu,Mersin (İçel) Restoranları,2315062,Cami Şerif Mah. Cemal Paşa Cad. No:181
Antalya İli,Norden Restoran Bar,Manavgat,+(90)532 3444173,Sarmaşık Sok No: 19
Antalya İli,McDonald's,Antalya,2439980,Barbaros Mah. Ataturk Cad. No:38
Antalya İli,Sushico,Alanya,5192016,Saray Mah. İsmet Hilmi Balcı Cad. No:11 Alanya Merkez
Antalya İli,Bayramefendi Osmanli Kahvecisi,Antalya İli Restoranları,505 768 4139,Ataturk Cad.Ege Ishani No:9/A (Merkez Sube)
Antalya İli,Falez Restaurant,Antalya,2385454,Falez Mevki Ozkaymak Falez Otel
Adana İli,Yeni Dostlar Adana Kebabcısı,Adana,(0322) 457 65 78,Kurtuluş Mah. 16. Yaşar Apt. Altı 18/D (Yeni Valilik Karşısı)
Adana İli,Gültekin kebap,Adana,3227700044,Toros mahallesi A.Sapmaz Bulvarı Bensu Apt No:2 Çukurova
Antalya İli,Side Balık Evı,Manavgat,+90 242 753 15 51 / 13 71,Yalı Mah. Site Bulvarı 1087 Sok. No:63 .Next Door to Migros Supermarket
Antalya İli,Belenbasi Ciftligi,Antalya,"
",Sarisu Mh. 168 SK. Belenbasi Mevkii
Antalya İli,Dora Bistro Cafe,Antalya,2383812,Beach Park No:38 D:9
Adana İli,Şendoğan Kebap ve Lahmacun Salonu,Adana,322-226 1926,Yurt Mah. 71181 Sok. Subaşılar Sitesi No:29/D
Antalya İli,Sisci Omer in Yeri,Elmalı,05315867373,59 Hukumet Cad.
Antalya İli,Harika Kunefe,Alanya,5134245,Saray Mah. Yunus Emre Cad. Pasali Apt. No:5
Antalya İli,Kale,Alanya,+902425361102,Aytap
Antalya İli,Kasikci Rumeli,Antalya,3246924,Sirinyali Mah. Ismet Gokcen Cad. No:120/A-B
Antalya İli,Sbarro,Antalya,3303592,Antalya Havalimani
Antalya İli,Bistro Bellman,Alanya,011 90 242 512 1992,İskele Cad. Çarşı Mahallesi Merkez
Adana İli,Hamburgerci Mükerrem,Adana,322-233 5515,Güzelyalı Mah. Turgut Özal Bulv. No:76/A
Adana İli,Borsa Restaurant,Adana,3222050707,Çukurova Mahfesığmaz Güzelyalı Mahallesi Süleyman Demirel Bulvarı
Mersin (İçel),Mangal Restaurant,Mezitli,03244823366,Tece
Antalya İli,Akdeniz Dondurma,Antalya,2441689,Balbey Mah. Sehit Binbasi Cengiz Toytunc Cad. Velican Apt. No:51
Antalya İli,cubana restaurant,Alanya,+(90)5332270257,Saray Mahallesi M. Sukru Ulusoy Caddesi
Antalya İli,Cafe Kırmızı / Edirne Tava Ciğer,Kaş,+(90)05360609366,Emin Erdem Meydani Veli Kaptan Sokak
Antalya İli,Caretta Restaurant,Kalkan,+(90)5052690753,"Iskele Sok No:6, Caretta Hotel"
Hatay İli,Nuri Restaurant,Antakya,2414561,Atatürk Cad. No:5
Antalya İli,Mira Cafe Restaurant,Manavgat,2427466464,A Hisar Mh. Gulveren Cd 43-A
Antalya İli,Yivli Cafe,Antalya,"
",Muratpasa
Antalya İli,Balıkcı Adnan,Antalya,507 510 4790,Arapsuyu mah. belediye cad.(5. cadde) 44/b kodak apt.
Hatay İli,Han Restaurant,Antakya,(0326) 215 8538,Hurriyet Caddesi 17/1
Hatay İli,kaleici Corbacisi,Antakya,05425442924,Yenikapi Sokak 12
Antalya İli,Jan en Joop,Alanya,242 511 5506,Gullerpinari Mah.25 Metrelik Yol Uzeri no 28/1
Adana İli,Sercan Ocakbaşı Balık,Adana,322-233 9104,Güzel Yalı Mah. Süleyman Demirel Bulv. No:40
