sehir,isim,ilce,adres
Antalya İli,"
Hera Beach Hotel
",Manavgat,Selimiye Mah. Denizbükü Mevki
Antalya İli,"
Hedef Rose Garden
",Alanya,Merkez Konaklı
Antalya İli,"
Hedef Resort
",Alanya,Seraphan Mevki Konakli
Antalya İli,"
Hedef Kleopatra Goldensun
",Alanya,Kızlarpınarı Mah. Alanya Merkez
Antalya İli,"
Grand Cengiz Kaan Hotel
",Kumluca,Çavuş Köy Çavuşköy
Antalya İli,"
Kekova Fish House Pension
",Kekova,Ucagiz Koyu No:50
Antalya İli,"
Mehmet Pansiyon
",Kemer,Ulu Pınar Köyü Ulupınar Köyü
Antalya İli,"
Off The Road Camp
",Antalya,Çıralı
Antalya İli,"
Ferah Otel
",Patara,Gelemiş Köyü Gelemiş
Mersin (İçel),"
TARSUS ŞELALE HOTEL
",Tarsus,Kemal Pasa Mah. Selale Mevki
Antalya İli,"
Etenna Bungalow
",Çıralı,CiralI Mahallesi Ulupinar Koyu
Antalya İli,"
SunStar Side
",Manavgat,"Cumhuriyet, Mahmutlar"
Antalya İli,"
Yucesan Hotel
",Avsallar,"Avsallar Kasabasi, Merkez Mah, Incekum Cad, No:47 Alanya"
Antalya İli,"
Your Dreams Hotel
",Alanya,", "
Antalya İli,"
Winni's World Hotel
",Alanya,Kizlarpinari Mh Akhan Mevkii Yeni Yat Limani Akhan Sk no 9
Antalya İli,"
West Garden Club
",Alanya,D-400 CD
Antalya İli,"
Welcome Sertkaya Hotel
",Okurcalar,Yali Mahallesi
Antalya İli,"
Visage Luxe Resort
",Kemer,Cumhuriyet Mah Kiziltepe Mevkii 102/4
Antalya İli,"
View Hotel Patara
",Patara,Gelemis Mah. Tomler Sok. No:30
Antalya İli,"
Vega Star Apart Hotel
",Alanya,"Zimbitlik Mevkii Alanya Soforler Odası Karsısı,"
Antalya İli,"
Tuvanna Suit Hotel
",Alanya,Obagol Mevki
Antalya İli,"
Tuvanna Garden
",Alanya,"Obagol Mah 17.Sok Antalya, 16"
Antalya İli,"
Tuvanna Beach Suit Hotel
",Alanya,Oba Kasabasi Gol mahallesi
Antalya İli,"
Turkler Artemis Hotel
",Avsallar,Fugla Mah. Karatepe Sok. No. 1
Antalya İli,"
Toll Otel
",Manavgat,Selimiye Mah. Begonya Sok. No:7
Adana İli,"
Surmeli Adana
",Adana,Ozler Caddesi Kurukopru
Antalya İli,"
Sunmerry Hotel
",Beldibi,Bahcecik Mah. Ataturk Cad. No: 265
Antalya İli,"
Sunmelia Beach Resort Hotel & Spa
",Kızılağaç,Kizilagac Mah No 21 Manavgat
Antalya İli,"
Sun Flipper
",Manavgat,Kemer Mah. Cennetler Mevki
Antalya İli,"
Suit Hotel Renda
",Alanya,Oba Koyu Gol Mevkii
Antalya İli,"
Starlife
",Kiriş,Kiris Mevkii Sahil Cad.
Antalya İli,"
Sole Resort Hotel
",Alanya,Pamukyeri Mahallesi Gerpelit Mekvii
Antalya İli,"
Solaris Hotel
",Antalya,"Caglayan mah. 2054 Sok., No:1"
Antalya İli,"
Side Iona Hotel
",Manavgat,Süleyman Demirel Bulvarı Bingeşik Mevkii
Antalya İli,"
Selimhan Hotel
",Kemer,Kemer 1 Girisi
Adana İli,"
Selibra Otel
",Adana,"İnönü Cad. No:50 Kuruköprü, Seyhan"
Antalya İli,"
Seabird Beach Hotel
",Alanya,Büyükyer mah
Antalya İli,"
Scanway Aqua Resort
",Alanya,D-400 Yolu Konaklı
Antalya İli,"
Sarihan
",Manavgat,Yali Mahallesi Sokak 1071
Antalya İli,"
San Marin
",Alanya,Konakli Iskele Mevki
Antalya İli,"
Royal Palm Resort
",Kemer,Cumhuriyet Mah. Ahu Ünal Aysal Cad. No:33
Antalya İli,"
Rosella Hotel
",Antalya,Arapsuyu mh. 608 sk. no:8 Konyaaltı
Antalya İli,"
Riverside Hotel
",Belek,Akdeniz Cad 13
Antalya İli,"
Ring Hotel
",Antalya,Gulluk Caddesi No 71
Antalya İli,"
Queen Victoria
",Kemer,Merkez
Antalya İli,"
Prima Hotel
",Antalya,SirinyalI Mah 1512 Sok No 11
Antalya İli,"
Poseidon Club Hotel
",Beldibi,Bahcecik Mh. 18 Sk. Beldibi 1
Antalya İli,"
Polaris Hotel
",Alanya,Obagöl Mevki Mersin Yolu Alanya Merkez
Antalya İli,"
Peymen Hotel
",Kemer,Yeni Mah. Ataturk Bulv. Cinar Yani Sok. No 4
Antalya İli,"
Perla Mare Otel
",Antalya,Kuşkavağı Mah. Akdeniz Bulv. 1. Blok No:150 Konyaaltı
Antalya İli,"
Pera Palace Hotel
",Antalya,Kılıçaslan Mah. Tabakhane Geçidi No:7
Antalya İli,"
Peranis Hotel
",Antalya,Baris Manco Sok 11
Hatay İli,"
Parlak Resort Hotel
",Kırıkhan,Recep Tayyip Erdogan Bulvari
Antalya İli,"
Panc Hotel
",Antalya,Güzeloba Mah. Lara Cd. Sera Otel Karşısı
Antalya İli,"
Palm d'Or
",Manavgat,Demirel Bulvari 1127 Sok
Antalya İli,"
Özkaymak Falez Hotel
",Antalya,Falez Mevki Konyaaltı
Antalya İli,"
Ozhan Hotel
",Antalya,Hasan Subasi Cad. Kisla Mahallesi 4 Sokak No 15
Hatay İli,"
Orontes Hotel
",Antakya,Istiklal Cad. 58
Antalya İli,"
Orange Otel
",Antalya,Şirinyalı Mah.1538 Sokak Eski Lara Yolu No:19
Hatay İli,"
Ontur Otel
",İskenderun,İnönü Meydanı Muammer Aksoy Cad. No:8 İskenderun Merkez
Antalya İli,"
Oncul Beach Hotel
",Alanya,Tosmur mahallesi 4. sok No: 1
Antalya İli,"
Olympia Treehouse Camping
",Antalya,Cirali Koyu
Mersin (İçel),"
Baytan Otel
",Kızkalesi,"Akdeniz Mah. Ahmet Kale Cad. Kızkalesi, Erdemli"
Antalya İli,"
New York Hotel
",Antalya,Caglayan Mah. 2048 Sok. No:4
Antalya İli,"
Nazar Beach Hotel
",Antalya,Karpuzkaldiran Mevki Lara Yolu No 27
Antalya İli,"
Naturland Forest Resort
",Kemer,Turizm Bulv. No:10
Antalya İli,"
Naturland Aqua Resort
",Kemer,Turizm Bulv. No 10
Antalya İli,"
Mutlu Motel
",Manavgat,Muze Yani
Antalya İli,"
More Hotel
",Beldibi,"Bahçecik Mah. Atatürk Cad. No:134 Beldibi, Konyaaltı"
Antalya İli,"
Mistral Akdeniz Hotel Alanya
",Alanya,Okurcalar Mevkii
Antalya İli,"
Mira Olimpos Beach Hotel
",Kemer,Deniz Cad. No:33 Kemer Merkez
Antalya İli,"
Mirage Apart
",Alanya,Şekerhane Mah. Şevket Tokuş Cad. Kaçmaz Sok. No:3 Alanya Merkez
Antalya İli,"
Mikado Otel
",Alanya,Kabaklı Mevki Mersin Yolu 8. Km. Kestel
Antalya İli,"
Midnight Sun Hotel
",Manavgat,Cennetler Mevkii Manavgat Antalya
Mersin (İçel),"
Mersin Oteli
",Mersin,"Cami Şerif Mah. İsmet İnönü Bulv. No:62 Camiişerif, Akdeniz"
Antalya İli,"
Merlin Beach Otel
",Alanya,Mersin Karayolu Tosmur
Antalya İli,"
Merhaba Otel
",Alanya,Cumhuriyet Mah. Ahmet Tokuş Bulv. No:163
Mersin (İçel),"
Merada Hotel
",Mersin,İsmet İnönü Bulvarı Stadyum Karşısı No:37
Antalya İli,"
MC Arancia Resort Otel
",Alanya,Iskele Mevkii Konakl
Antalya İli,"
Mandalin Hotel
",Antalya,Kultur Mah. 3802 Sk No: 3
Antalya İli,"
Majesty Club Oasis Beach
",Alanya,", "
Antalya İli,"
Madi Start Hotel
",Antalya,Ali Cetinkaya Caddesi
Antalya İli,"
Luxor Apart Otel
",Alanya,Saray Mah. Atatürk Cad. Oral Sok. No:1 Alanya Merkez
Antalya İli,"
Litera Sun Garden Hotel
",Mahmutlar,Mahmutlar Kasabasi
Antalya İli,"
Life Atlibay Hotel
",Alanya,D-400 Karayolu Üzeri Telatiye Mah
Antalya İli,"
Lidana Otel
",Antalya,Altınkum Mah. 427. Sok. No:17
Antalya İli,"
Lara Hadrianus Hotel
",Antalya,"Lara Cad. Lale 3 Sok. No:1 Lara, Muratpaşa"
Antalya İli,"
Lara Diamond Hotel
",Antalya,Lara Cad. Manolya Sok. No:5 Lara Ornekkoy
Antalya İli,"
Lara City Hotel
",Antalya,Çağlayan Mah. Lara Yolu 2020 Sok. No:4
Antalya İli,"
La Perla Resort
",Antalya,Beldibi Çifteçeşmeler Mah. Atatürk Cad. No:157 Liman
Antalya İli,"
Kristal Beach Hotel
",Antalya,Arapsuyu Mah. Akdeniz Bulv. No:114 Arapsuyu
Antalya İli,"
Kozan Hotel
",Antalya,Genclik Mah 1312 Sok No:6
Antalya İli,"
Koraltan
",Belek,Kadriye Beldesi
Antalya İli,"
Koblenz
",Antalya,Bogacayi caddesi no:20
Antalya İli,"
Kleopatra West
",Alanya,"Otogar Mevkii, Ataturk Cad. No. 300"
Antalya İli,"
Kleopatra Inn Hotel
",Alanya,Kızlarpınarı Mah. Otogar Mevki Uğurlu Sok. No:7
Antalya İli,"
Kleopatra Hermes Beach Hotel
",Alanya,Ataturk Cad. Meteoroloji Sokak No.4
Antalya İli,"
Kleopatra City Hotel
",Alanya,Kizlarpinari Mah. Ali Dizdaroglu Sok. No: 48
Antalya İli,"
Kleopatra Alis Hotel
",Alanya,Ataturk Caddesi Ogretmen evi yani
Antalya İli,"
Klas Hotel Dom
",Alanya,Cumhuriyet Mah. D-400 Karayolu
Antalya İli,"
Klas Boutique Hotel
",Alanya,Cumhuriyet Mah Sukru Top Cad No 1/1
Antalya İli,"
Kasr-ı Side Otel
",Manavgat,Yalı Mah. 1119 Sk. No: 24
Mersin (İçel),"
Kar Hotel Mersin
",Mersin,3 Ocak Mah. 5425 Sok. No:4
Antalya İli,"
Koala Bungalows
",Olimpos,Yazir Koyu Kilise Yakasi Mevkii Koy Sokagi No: 136 / A
Mersin (İçel),"
Kardelen Otel
",Mersin,Fasih Kayaballı Cad. No:111/A İçel Merkez
Antalya İli,"
Kami Otel
",Kemer,Merkez Mah. Atatürk Cad. No:5
Antalya İli,"
Kaleiçi Eliza Hotel
",Antalya,Kılınçaraslan Mah. Hıdırlık Sok. No:23
Antalya İli,"
Kafkas Hotel
",Antalya,Arapsuyu Mah. 636 Sok. No.3
Antalya İli,"
Infinity Beach Hotel
",Alanya,Iskele cad. No: 13
Antalya İli,"
Ilimyra Hotel
",Kemer,Ataturk Cd. Merkez
Antalya İli,"
Ideal Beach Hotel
",Alanya,Merkez Mah. Sahil Cad. No:82
Antalya İli,"
Hünkar Palace Hotel&Spa
",Manavgat,Sahil Küme Evleri No:11
Antalya İli,"
Hotel Taşhan
",Kaş,Beyhan Cenkçi Cad. No:74 Çukurbağ
Antalya İli,"
Hotel Sunshine
",Kestel,Çam Yolu Mevki
Antalya İli,"
Hotel Suix Lara
",Antalya,Guzeloba Mahallesi Lara Uc Yol Mevkii Lara
Antalya İli,"
Hotel Sahara
",Manavgat,", "
Antalya İli,"
Hotel Rosarium
",Kemer,Atatürk Cad. No:4 Kemer Merkez
Antalya İli,"
Hotel Paris Antalya
",Antalya,"Örnek Köy Mevki Dinç Sok. No:2 Lara, Muratpaşa"
Antalya İli,"
Hotel Lugano
",Antalya,Lara Cad. Manolya Sok.
Mersin (İçel),"
Hotel Lamos
",Erdemli,Silifke-Mersin Yolu Ataturk Cad. No 75
Antalya İli,"
Hotel Intersport
",Beldibi,Ciftecesmeler mevkii
Antalya İli,"
Hotel Inside
",Manavgat,Yali Mah. 1119 Sok. No: 24
Antalya İli,"
Hotel Happy Elegant
",Mahmutlar,Kuyucak Mevkii Yeni Mah.
Mersin (İçel),"
Hotel Gondol
",Mersin,Gazi Mustafa Kemal Bulv. No 20
Antalya İli,"
Hotel Esdem Garden
",Kemer,", "
Antalya İli,"
Habesos Hotel
",Kaş,Kucuk Cakil Plaji Habesos
Antalya İli,"
Gunesli Side Apart Hotel
",Manavgat,Kumkoy Cad. 1128 Sok. No 3
Mersin (İçel),"
GreenTower Suite
",Mezitli,Menderes Mah. Barbaros Hayrettin Paşa Cad. 27G Blok No:6
